QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote
USKN.06GLOBEV.R075,Selling India civilian nuclear technology is a bad idea because it will suggest to other countries that they can develop nuclear weapons and get away with it,71,"As you may know, the US (United States) has a law that forbids the US from selling civilian nuclear technology to countries that have not signed the Non-Proliferation Treaty.  India did not sign the treaty and produced nuclear weapons in 1998, so the US has not sold it nuclear technology.  Last July, India and the US agreed that the US will change its laws so that it can sell nuclear technology to India, while India will allow the UN's (United Nations') nuclear agency to inspect some of its nuclear power plants.  Here are two arguments on this issue.  Which one is closer to yours?...Selling India civilian nuclear technology is a good idea because it will strengthen US-India relations and contribute to peace and stability in Asia.  Selling India civilian nuclear technology is a bad idea because it will suggest to other countries that they can develop nuclear weapons and get away with it.",,United States respondents (n=1227).,10/11/2006,Knowledge Networks,Chicago Council on Foreign Relations; East Asia Institute; Lowry Institute for International Affairs,Global Views 2006 Survey,06/9/2006,07/21/2006,Y,"Adult residents of the United States, China and India",6359,Face-to-face interview,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access.  Parallel surveys were conducted in China, India, Australia, and South Korea."
USKN.06GLOBEV.R075,Not sure/Decline,5,"As you may know, the US (United States) has a law that forbids the US from selling civilian nuclear technology to countries that have not signed the Non-Proliferation Treaty.  India did not sign the treaty and produced nuclear weapons in 1998, so the US has not sold it nuclear technology.  Last July, India and the US agreed that the US will change its laws so that it can sell nuclear technology to India, while India will allow the UN's (United Nations') nuclear agency to inspect some of its nuclear power plants.  Here are two arguments on this issue.  Which one is closer to yours?...Selling India civilian nuclear technology is a good idea because it will strengthen US-India relations and contribute to peace and stability in Asia.  Selling India civilian nuclear technology is a bad idea because it will suggest to other countries that they can develop nuclear weapons and get away with it.",,United States respondents (n=1227).,10/11/2006,Knowledge Networks,Chicago Council on Foreign Relations; East Asia Institute; Lowry Institute for International Affairs,Global Views 2006 Survey,06/9/2006,07/21/2006,Y,"Adult residents of the United States, China and India",6359,Face-to-face interview,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access.  Parallel surveys were conducted in China, India, Australia, and South Korea."
USUMARY.012707.R46,Good idea,78,Do you think it was a good idea or a bad idea for the United States to agree to be part of the Nuclear Nonproliferation Treaty?,,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R46,Bad idea,15,Do you think it was a good idea or a bad idea for the United States to agree to be part of the Nuclear Nonproliferation Treaty?,,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R46,Refused/Don't know,7,Do you think it was a good idea or a bad idea for the United States to agree to be part of the Nuclear Nonproliferation Treaty?,,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R47,Should continue as a member,79,Do you approve of the United States continuing to be a member of the Nuclear Nonproliferation Treaty (NPT) or do you think the United States should withdraw from it?,,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R47,Should withdraw from the NPT,15,Do you approve of the United States continuing to be a member of the Nuclear Nonproliferation Treaty (NPT) or do you think the United States should withdraw from it?,,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R47,Refused/Don't know,7,Do you approve of the United States continuing to be a member of the Nuclear Nonproliferation Treaty (NPT) or do you think the United States should withdraw from it?,,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R33,Should continue as a member,79,Do you approve of the United States continuing to be a member of the Nuclear Nonproliferation Treaty (NPT) or do you think the US should withdraw from it?,,Asked of Form A half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R33,Should withdraw from the NPT,15,Do you approve of the United States continuing to be a member of the Nuclear Nonproliferation Treaty (NPT) or do you think the US should withdraw from it?,,Asked of Form A half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R33,No answer,7,Do you approve of the United States continuing to be a member of the Nuclear Nonproliferation Treaty (NPT) or do you think the US should withdraw from it?,,Asked of Form A half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R32,Good idea,78,Do you think it was a good idea or a bad idea for the United States to agree to be part of the Nuclear Nonproliferation Treaty?,,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R32,Bad idea,15,Do you think it was a good idea or a bad idea for the United States to agree to be part of the Nuclear Nonproliferation Treaty?,,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R32,No answer,7,Do you think it was a good idea or a bad idea for the United States to agree to be part of the Nuclear Nonproliferation Treaty?,,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R48,Favor,82,"Do you favor or oppose the goal of eventually all nuclear weapons, which is stated in the Nuclear Non-Proliferation Treaty (NPT)?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R48,Oppose,14,"Do you favor or oppose the goal of eventually all nuclear weapons, which is stated in the Nuclear Non-Proliferation Treaty (NPT)?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R48,Refused/Don't know,5,"Do you favor or oppose the goal of eventually all nuclear weapons, which is stated in the Nuclear Non-Proliferation Treaty (NPT)?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R34,Favor,82,"Do you favor or oppose the goal of eventually eliminating all nuclear weapons, which is stated in the Nuclear Non-Proliferation Treaty (NPT)?",,Asked of Form A half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R34,Oppose,14,"Do you favor or oppose the goal of eventually eliminating all nuclear weapons, which is stated in the Nuclear Non-Proliferation Treaty (NPT)?",,Asked of Form A half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R34,No answer,5,"Do you favor or oppose the goal of eventually eliminating all nuclear weapons, which is stated in the Nuclear Non-Proliferation Treaty (NPT)?",,Asked of Form A half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R45,Yes,51,"As you may know, Iran and most of the world's countries have signed a treaty called the Nuclear Nonproliferation Treaty or NPT.  According to this treaty, the countries that have nuclear weapons have agreed to actively work together toward eliminating their nuclear weapons.  The countries that to do not have nuclear weapons, including Iran, have agreed not to try to acquire them.  Were you aware that the United States has agreed to this?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R45,No,46,"As you may know, Iran and most of the world's countries have signed a treaty called the Nuclear Nonproliferation Treaty or NPT.  According to this treaty, the countries that have nuclear weapons have agreed to actively work together toward eliminating their nuclear weapons.  The countries that to do not have nuclear weapons, including Iran, have agreed not to try to acquire them.  Were you aware that the United States has agreed to this?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R45,Refused/Don't know,3,"As you may know, Iran and most of the world's countries have signed a treaty called the Nuclear Nonproliferation Treaty or NPT.  According to this treaty, the countries that have nuclear weapons have agreed to actively work together toward eliminating their nuclear weapons.  The countries that to do not have nuclear weapons, including Iran, have agreed not to try to acquire them.  Were you aware that the United States has agreed to this?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R31,Yes,51,"As you may know, the United States and most of the world's countries have signed a treaty called the Nuclear Nonproliferation Treaty, or NPT.  According to this treaty, the countries that have nuclear weapons have agreed to actively work together toward eliminating their nuclear weapons.  The countries that do not have nuclear weapons, including Iran, have agreed not to try to acquire them.  Were you aware that the US has agreed to this?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R31,No,46,"As you may know, the United States and most of the world's countries have signed a treaty called the Nuclear Nonproliferation Treaty, or NPT.  According to this treaty, the countries that have nuclear weapons have agreed to actively work together toward eliminating their nuclear weapons.  The countries that do not have nuclear weapons, including Iran, have agreed not to try to acquire them.  Were you aware that the US has agreed to this?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R31,No answer,3,"As you may know, the United States and most of the world's countries have signed a treaty called the Nuclear Nonproliferation Treaty, or NPT.  According to this treaty, the countries that have nuclear weapons have agreed to actively work together toward eliminating their nuclear weapons.  The countries that do not have nuclear weapons, including Iran, have agreed not to try to acquire them.  Were you aware that the US has agreed to this?",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R49,Not at all well,9,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Not at all well, not very well, somewhat well, very well",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R49,Not very well,28,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Not at all well, not very well, somewhat well, very well",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R49,Somewhat well,40,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Not at all well, not very well, somewhat well, very well",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R49,Very well,15,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Not at all well, not very well, somewhat well, very well",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.012707.R49,Refused/Don't know,9,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Not at all well, not very well, somewhat well, very well",,,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R35,Very well,15,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Very well, somewhat well, not very well, not at all well",,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R35,Somewhat well,40,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Very well, somewhat well, not very well, not at all well",,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R35,Not very well,28,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Very well, somewhat well, not very well, not at all well",,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R35,Not at all well,9,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Very well, somewhat well, not very well, not at all well",,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USUMARY.120706.R35,No answer,9,"The United States and other countries with nuclear weapons are obliged under the Nuclear Nonproliferation Treaty to actively work together toward eliminating nuclear weapons.  Please say how well you think the United States is fulfilling this obligation....Very well, somewhat well, not very well, not at all well",,Asked of Form B half sample,01/27/2007,"Program on International Policy Attitudes, University of Maryland",,PIPA/Knowledge Networks Poll,11/21/2006,11/29/2006,Y,National adult,1326,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  A parallel survey was conducted in Iran October 31-December 6, 2006."
USORC.07MDAA.R02A,Terrorism,30,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,Dependence on Middle East oil,17,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,Proliferation or spreading of nuclear weapons,10,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,Unpredictable countries like North Korea,10,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,Iran's development of nuclear weapons,10,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,China's growing military power,5,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,Something else (Vol.),9,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,All of these (Vol.),6,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02A,Don't know/Refused,3,"The following have been cited by various commentators as threats to the United States and our allies.  Which one do you believe is the most significant threat?...Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Terrorism,17,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Dependence on Middle East oil,13,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Proliferation or spreading of nuclear weapons,16,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Unpredictable countries like North Korea,16,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Iran's development of nuclear weapons,12,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,China's growing military power,8,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Something else (Vol.),5,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
USORC.07MDAA.R02B,Don't know/Refused,13,"(The following have been cited by various commentators as threats to the United States and our allies....Terrorism, dependence on Middle East oil, proliferation or spreading of nuclear weapons, unpredictable countries like North Korea, Iran's development of nuclear weapons, China's growing military power)...And which one is the next most significant threat?",,,07/26/2007,Opinion Research Corporation,Missile Defense Advocacy Alliance,National Missile Defense Survey,07/19/2007,07/22/2007,Y,National adult,1023,Telephone Interview,
